ID программы;Форма обучения;Проходной балл бюджет;Проходной балл платное;Мест бюджет;Мест платное;Стоимость;Стоимость, за год;Когда;Срок обучения;График занятий
452510/1;Дистанционная;-;;-;;;50 000 р.;1 сен;5 лет;
674267/3;Очная;85;;5;;;300 000 р.;1 сен;2 года;
674267/3;Очно-заочная;-;;-;;;230 000 р.;сен;30 месяцев;
737789;Очная;;;;;39 000 р.;;15 окт, 15 окт, 17 дек;2 дня, 18 ак. ч;10:00 – 18:00, 2 перерыва на кофе и перерыв на обед
459314/1;Очная;179;;68;;;326 720 р.;1 сен;4 года;
459314/1;Заочная;-;;50;;;48 000 р.;1 сен;5 лет;
666062;Дистанционная;;;;;по договоренности;;по мере набора;72 ак. ч;-
665992/3;Очная;-;;3;;;300 000 р.;1 сен;2 года;
665992/3;Очно-заочная;-;;-;;;260 000 р.;окт;27 месяцев;
665992/3;Заочная;-;;-;;;240 000 р.;ноя;27 месяцев;
729341/1;Очная;392;;45;;;270 000 р.;1 сен;4 года;
484987/1;Очная;150;;43;;;187 950 р.;1 сен;4 года;
186109/1;Очная;-;;-;;;-;2 сен;5 лет;
548582/3;Очная;-;;8;;;310 000 р.;1 сен;2 года;
179559/1;Очная;202;;25;;;241 480 р.;1 сен;4 года;
610095/1;Очная;267;153;5;25;;320 000 р.;1 сен;4 года;
35540/3;Очная;-;;32;;;208 500 р.;1 сен;2 года;
664817;Weekend;;;;;997 000 р.;;2 окт;21 месяц;1-2 раза в месяц (пятница, суббота, воскресенье) с 09.00 до 18.50
664817;Вечерняя;;;;;997 000 р.;;10 окт;21 месяц;2-3 раза в неделю (с 19.00 до 22.00) и 1-2 субботы в месяц (с 10.40 до 18.50)
664817;Модульная;;;;;997 000 р.;;12 окт;21 месяц;6 очных учебных сессий с 09.00 до 18.50
664817;Blended (очно+онлайн);;;;;997 000 р.;;26 окт;21 месяц;3 очных модуля по 7-14 дней (c 9.00 до 18.50) 3 модуля в дистанте
664817;Онлайн;;;;;877 000 р.;;7 ноя;21 месяц;Полноценное дистанционное модульное обучение. 2-3 курса в месяц в удобное время.
719235/1;Очная;-;;-;;;-;-;3 года;
701713;Вечерняя;;;;;240 000 р.;;-;1250 ак. ч;-
696678;Определяется совместно с Заказчиком (не более 6 часов в день);;;;;по договоренности;;в любое время;2 недели, 72 ак. ч;-
457248/1;Очная;190;;74;;;223 800 р.;1 сен;5 лет;
457248/1;Очно-заочная;-;;-;;;85 500 р.;1 сен;6 лет;
737756;Очная;;;;;42 000 р.;;15 окт, 15 окт, 17 дек;2 дня, 16 ак. ч;9:30 – 17:00, два перерыва на кофе и перерыв на обед
194481/1;Очная;-;;-;;;130 000 р.;1 сен;4 года;
194481/1;Очно-заочная;-;;-;;;70 000 р.;1 сен;5 лет;
457036/1;Очная;-;;-;;;150 000 р.;1 сен;4 года;
457036/1;Заочная;-;;-;;;80 000 р.;1 сен;5 лет;
457036/1;Дистанционная;-;;-;;;50 000 р.;1 сен;5 лет;
600198/3;Очная;94;;5;;;300 000 р.;1 сен;2 года;
600198/3;Очно-заочная;-;;-;;;240 000 р.;сен;30 месяцев;
542861/3;Заочная;-;;-;;;50 000 р.;-;5 лет;
557560/3;Очная;-;;15;;;281 000 р.;1 сен;2 года;
731027/1;Очная;-;;24;;;270 000 р.;1 сен;4 года;
448528/1;Очная;318;;3;;;492 700 р.;1 сен;4 года;
608189/3;Очная;-;;7;;;290 000 р.;1 сен;2 года;
611273/1;Очная;185;;18;;;134 160 р.;1 сен;4 года;
611273/1;Очно-заочная;-;;-;;;53 600 р.;1 сен;5 лет;
502584/1;Очная;286;;25;;;350 000 р.;1 сен;6 лет;
610376/1;Очная;-;;-;;;186 210 р.;1 сен;4 года;
186107/1;Очная;-;;-;;;-;2 сен;5 лет;
56301/3;Очная;-;;19;;;208 500 р.;1 сен;2 года;
737790;Очная;;;;;39 000 р.;;26 окт, 26 окт, 9 дек;2 дня, 18 ак. ч;10:00 – 18:00, 2 перерыва на кофе и перерыв на обед
727186/1;Очная;-;205;-;50;;440 000 р.;-;4 года;
701714;Вечерняя;;;;;240 000 р.;;-;1250 ак. ч;-
719238/1;Очная;-;;-;;;255 262 р.;-;4 года;
696679;Дистанционная;;;;;по договоренности;;в любое время;6 месяцев, 572 ак. ч;-
702303/3;Очная;-;;-;;;300 000 р.;1 сен;2 года;
702303/3;Очно-заочная;-;;-;;;240 000 р.;сен;30 месяцев;
729334/1;Очная;284;250;10;5;;270 000 р.;1 сен;5 лет;
525395/3;Заочная;-;;-;;;50 000 р.;-;5 лет;
613326/1;Заочная;-;;-;;;73 500 р.;1 сен;5 лет;
700482/3;Очная;-;;3;;;300 000 р.;1 сен;2 года;
700482/3;Очно-заочная;-;;-;;;260 000 р.;-;27 месяцев;
190138/1;Очная;-;;-;;;170 000 р.;1 сен;5 лет;
190138/1;Заочная;-;;-;;;90 000 р.;1 сен;6 лет;
190138/1;Дистанционная;-;;-;;;60 000 р.;1 сен;6 лет;
664819;Weekend;;;;;997 000 р.;;2 окт;21 месяц;1-2 раза в месяц (пятница, суббота, воскресенье) с 09.00 до 18.50
664819;Вечерняя;;;;;997 000 р.;;10 окт;21 месяц;2-3 раза в неделю (с 19.00 до 22.00) и 1-2 субботы в месяц (с 10.40 до 18.50)
664819;Модульная;;;;;997 000 р.;;12 окт;21 месяц;6 очных учебных сессий с 09.00 до 18.50
664819;Blended (очно+онлайн);;;;;997 000 р.;;26 окт;21 месяц;3 очных модуля по 7-14 дней (c 9.00 до 18.50) 3 модуля в дистанте
664819;Онлайн;;;;;877 000 р.;;7 ноя;21 месяц;Полноценное дистанционное модульное обучение. 2-3 курса в месяц в удобное время.
190075/1;Очная;174;;90;;;326 720 р.;1 сен;4 года;
190075/1;Заочная;-;;60;;;48 000 р.;1 сен;5 лет;
449213/1;Очная;223;;44;;;350 000 р.;1 сен;4 года;
602411/1;Очная;-;;-;;;130 000 р.;1 сен;4 года;
602411/1;Очно-заочная;-;;-;;;70 000 р.;1 сен;5 лет;
602411/1;Заочная;-;;-;;;55 000 р.;1 сен;5 лет;
484791/1;Очная;158;;10;;;134 160 р.;1 сен;4 года;
484791/1;Заочная;-;;-;;;46 900 р.;1 сен;5 лет;
737753;Очная;;;;;87 000 р.;;28 окт, 28 окт, 25 ноя, 23 дек;3 дня, 24 ак. ч;9:30 – 17:00, два перерыва на кофе и перерыв на обед
449283/1;Очная;211;;18;;;208 550 р.;1 сен;4 года;
696677;Дистанционная;;;;;по договоренности;;в любое время;32 недели, 1000 ак. ч;-
681504/3;Очная;-;;6;;;290 000 р.;1 сен;2 года;
719234/3;Очная;-;;-;;;814 228 р.;-;1 год;
745569/3;Очная;-;;2;;;232 500 р.;1 сен;3 года;
745569/3;Заочная;-;;-;;;60 000 р.;1 сен;4 года;
502301/1;Очная;-;;-;;;-;2 сен;5 лет;
525397/3;Заочная;-;;-;;;210 000 р.;-;5 лет;
733902/3;Очная;85;;3;;;300 000 р.;1 сен;2 года;
733902/3;Очно-заочная;-;;-;;;240 000 р.;сен;30 месяцев;
446432/1;Заочная;-;;-;;;73 500 р.;1 сен;5 лет;
729333/1;Очная;297;248;99;27;;270 000 р.;1 сен;4 года;
664931;Очно-заочная;;;;;600 000 р.;;-;2 года;2 вечера в неделю + 1 суббота в месяц
664931;Модульная;;;;;540 000 р.;;-;2 года;6 сессий по 10 дней за 2 года
449212/1;Очная;237;;134;;;350 000 р.;1 сен;4 года;
737754;Очная;;;;;46 000 р.;;12 ноя, 12 ноя, 17 дек;2 дня, 16 ак. ч;9:30 – 17:00, два перерыва на кофе и перерыв на обед
457133/1;Очная;224;;26;;;220 000 р.;1 сен;66 месяцев, 330 ак. ч;
448529/1;Очная;181;;66;;;326 720 р.;1 сен;4 года;
448529/1;Заочная;-;;50;;;48 000 р.;1 сен;5 лет;
664818;Weekend;;;;;997 000 р.;;2 окт;21 месяц;1-2 раза в месяц (пятница, суббота, воскресенье) с 09.00 до 18.50
664818;Вечерняя;;;;;997 000 р.;;10 окт;21 месяц;2-3 раза в неделю (с 19.00 до 22.00) и 1-2 субботы в месяц (с 10.40 до 18.50)
664818;Модульная;;;;;997 000 р.;;12 окт;21 месяц;6 очных учебных сессий с 09.00 до 18.50
664818;Blended (очно+онлайн);;;;;997 000 р.;;26 окт;21 месяц;3 очных модуля по 7-14 дней (c 9.00 до 18.50) 3 модуля в дистанте
664818;Онлайн;;;;;877 000 р.;;7 ноя;21 месяц;Полноценное дистанционное модульное обучение. 2-3 курса в месяц в удобное время.
745766/1;Заочная;-;;-;;;46 900 р.;1 сен;5 лет;
745766/1;Очная;-;;-;;;116 100 р.;1 сен;4 года;
452515/1;Очная;-;;-;;;150 000 р.;1 сен;4 года;
452515/1;Заочная;-;;-;;;80 000 р.;1 сен;5 лет;
128419/1;Очная;385;;48;;;481 000 р.;1 сен;4 года;
745567/3;Очная;-;;2;;;232 500 р.;1 сен;3 года;
745567/3;Заочная;-;;-;;;60 000 р.;1 сен;4 года;
696892;Дистанционная;;;;;по договоренности;;в любое время;16 недель, 520 ак. ч;-
719232/3;Очная;-;;-;;;949 021 р.;-;2 года;
681506/3;Очная;-;;-;;;300 000 р.;1 сен;2 года;
447057/1;Очная;256;;42;;;208 550 р.;1 сен;4 года;
447057/1;Заочная;-;;-;;;64 210 р.;1 сен;5 лет;
602412/1;Очная;-;;-;;;130 000 р.;1 сен;4 года;
602412/1;Заочная;-;;-;;;55 000 р.;1 сен;5 лет;
525402/1;Заочная;-;;-;;;50 000 р.;-;5 лет;
186102/1;Очная;-;;-;;;-;2 сен;5 лет;
664310;Очно-заочная;;;;;570 000 р.;;-;2 года;"очный формат: 2 будних дня (19:00-22:00), суббота (10.40-17.45); заочный формат: 12 дней (10:00-20:00) раз в квартал, всего 6 очных модулей"
737794;Очная;;;;;39 000 р.;;25 ноя;2 дня;-
664932;Очно-заочная;;;;;600 000 р.;;-;2 года;2 вечера в неделю + 1 суббота в месяц
664932;Модульная;;;;;540 000 р.;;-;2 года;6 сессий по 10 дней за 2 года
729343/1;Очная;294;230;67;46;;270 000 р.;1 сен;4 года;
502589/1;Очная;308;;12;;;350 000 р.;1 сен;6 лет;
50918/3;Очная;-;;3;;;522 000 р.;1 сен;2 года;
446406/1;Очная;175;;76;;;223 800 р.;1 сен;4 года;
745574/3;Очная;-;;2;;;232 500 р.;1 сен;3 года;
745574/3;Заочная;-;;-;;;60 000 р.;1 сен;4 года;
664820;Weekend;;;;;997 000 р.;;2 окт;21 месяц;1-2 раза в месяц (пятница, суббота, воскресенье) с 09.00 до 18.50
664820;Вечерняя;;;;;997 000 р.;;10 окт;21 месяц;2-3 раза в неделю (с 19.00 до 22.00) и 1-2 субботы в месяц (с 10.40 до 18.50)
452517/1;Очная;-;;-;;;150 000 р.;1 сен;4 года;
664820;Модульная;;;;;997 000 р.;;12 окт;21 месяц;6 очных учебных сессий (с 09.00 до 18.50)
664820;Blended (очно+онлайн);;;;;997 000 р.;;26 окт;21 месяц;3 очных модуля по 7-14 дней (c 9.00 до 18.50) 3 модуля в дистанте
452517/1;Очно-заочная;-;;-;;;100 000 р.;1 сен;5 лет;
664820;Онлайн;;;;;877 000 р.;;7 ноя;21 месяц;Полноценное дистанционное модульное обучение. 2-3 курса в месяц в удобное время.
611274/1;Очная;160;;12;;;134 160 р.;1 сен;4 года;
611274/1;Заочная;-;;-;;;46 900 р.;1 сен;5 лет;
669072/3;Очно-заочная;-;;-;;;200 000 р.;1 сен;2 года;
669072/3;Заочная;-;;-;;;170 000 р.;1 сен;30 месяцев;
558260/1;Очная;209;;19;;;281 600 р.;1 сен;4 года;
472991/1;Очная;224;;26;;;220 000 р.;1 сен;66 месяцев;
696893;Дистанционная;;;;;по договоренности;;в любое время;16 недель, 510 ак. ч;-
719240/1;Очная;-;;-;;;255 262 р.;-;4 года;
730695;Очно-заочная;;;;;2 890 р.;;в любое время;1 месяц;-
730695;Дистанционная;;;;;890 р.;;в любое время;1 месяц;-
447262/1;Очная;251;;124;;;186 210 р.;1 сен;4 года;
186099/1;Заочная;-;;-;;;-;2 сен;6 лет;
737755;Очная;;;;;25 000 р.;;14 дек;1 день, 8 ак. ч;9:30 – 17:00, два перерыва на кофе и перерыв на обед
461649/1;Очная;-;;-;;;135 000 р.;1 сен;4 года;
461649/1;Очно-заочная;-;;-;;;75 000 р.;1 сен;5 лет;
461649/1;Заочная;-;;-;;;55 000 р.;1 сен;5 лет;
704660;Очно-заочная;;;;;400 000 р.;;-;15 месяцев;два вечера в неделю с 18.50 до 21.50 и суббота с 10.00 до 17.20
704660;Модульная;;;;;384 000 р.;;-;15 месяцев;4 сессии по две недели каждая
729345/1;Очная;296;253;39;8;;270 000 р.;1 сен;4 года;
745566/3;Очная;-;;3;;;232 500 р.;1 сен;3 года;
745566/3;Заочная;-;;-;;;60 000 р.;1 сен;4 года;
610617/1;Очная;207;;44;;;350 000 р.;1 сен;6 лет;
527314/3;Заочная;-;;-;;;70 000 р.;1 сен;5 лет;
739538/7;Очная;-;;-;;;95 000 р.;1 сен;22 месяца;
739538/7;Заочная;-;;-;;;75 000 р.;1 сен;34 месяца;
719230/3;Очная;-;;-;;;786 912 р.;-;15 месяцев;
745181;Дистанционная;;;;;4 788 р.;;в любое время;1 день, 2 ак. ч;-
484799/1;Очная;192;;11;;;134 160 р.;1 сен;4 года;
696895;Дистанционная;;;;;по договоренности;;в любое время;3 недели, 140 ак. ч;-
671048;Группа выходного дня;;;;;472 000 р.;;2 окт;1 год;1-2 раза в месяц (пятница, суббота, воскресенье) с 09.00 до 18.50
671048;Вечерняя;;;;;472 000 р.;;10 окт;1 год;2-3 раза в неделю (с 19.00 до 22.00) и 1-2 субботы в месяц (с 10.40 до 18.50)
671048;Модульная;;;;;472 000 р.;;12 окт;1 год;4 сессии
671048;Blended;;;;;472 000 р.;;26 окт;1 год;2 очных модуля по 7-14 уч. дней (с 9.00 до 18.50), 2 модуля в дистанте
523843/3;Очная;-;;5;;;320 000 р.;1 сен;2 года;
730760;Очно-заочная;;;;;7 500 р.;;в любое время;2 недели;-
730760;Дистанционная;;;;;4 500 р.;;в любое время;2 недели;-
34009/1;Очная;-;;-;;;251 320 р.;1 сен;4 года;
34009/1;Заочная;-;;-;;;60 000 р.;1 сен;5 лет;
186100/1;Заочная;-;;-;;;-;2 сен;6 лет;
610366/1;Очная;243;;106;;;186 210 р.;1 сен;4 года;
729348/1;Очная;286;239;39;8;;270 000 р.;1 сен;4 года;
533901/1;Дистанционная;-;;-;;;32 000 р.;-;54 месяца;
472984/1;Очная;210;;25;;;220 000 р.;1 сен;4 года;
461647/1;Очная;-;;-;;;135 000 р.;1 сен;4 года;
